frame,x,y,sigma,intensity,offsetphoton,backgsrdpho,chi2,uncertainity,track_id,track_color
1180,5099.32031699261,2353.20083199702,122.211115773739,6440.27353427196,802.489864414113,120.643097400623,55029.5594576102,13.3250469044021,737,6
1180,7149.19790767907,6424.18118600001,213.762174233653,11765.7212928195,714.314968425015,131.255814372048,65137.0641603423,24.1908656495547,739,2
1180,7727.19826957439,5719.86381803246,51.0091148718329,1385.02873633375,786.801200843586,110.207957046641,45921.5969352818,9.9214192015022,740,3
1181,1379.96200646834,5108.4561260549,108.451250951458,14546.5790512287,884.126042891923,191.918449353317,139259.403465045,7.39826858462399,731,6
1181,2536.50488295329,8072.80729757177,109.217620587162,7470.37422738984,847.284060657081,147.365378406216,82107.3443586079,11.2060130185571,0,0
1181,3014.3272252341,8612.33051723257,122.856062612088,5134.01963831124,795.747967433345,111.5371138122,47035.945997798,15.6088158324612,738,1
1181,3224.15698974918,529.156843437342,108.640666717851,10351.5986110603,835.009187435169,145.273235777421,79792.5415608691,7.91203958600668,729,4
1181,7249.87100973968,6388.95355409759,74.6985747177877,2350.70501790782,850.70410621559,129.479258398989,63385.728350467,14.6309016005125,739,2
1181,7709.8891408972,5858.87350747819,94.0317141863584,2695.82634957797,787.469873514546,117.364889402514,52079.5791656223,18.3051156383838,740,3
1182,1392.48559820004,5094.10155776816,114.902340204242,11525.4504221598,843.521270384987,141.824696244548,76049.2267575769,7.76303672992291,731,6
1182,3200.81598865374,522.763338966737,92.7446573948091,6921.46094988346,837.042370485435,131.65204111087,65530.921026563,7.82641190540954,729,4
1182,3240.42365823634,8791.66897043265,104.231298329042,11059.6141147579,939.463103170099,135.411106455475,69326.5604619866,6.37531017735346,738,1
1183,1368.09446173596,5158.44412918272,170.156557218871,7546.47360157335,713.231448769983,128.573106102873,62501.6309446862,23.4148801946025,731,6
1183,2923.70444879598,8556.2689293524,112.957025959041,7712.61360685136,826.352371738912,128.048307040526,61992.444314405,10.1069662568783,741,4
1183,3257.25027632037,524.906344886079,82.3847155229004,2895.6792034629,764.79364336096,92.159846855217,32112.5332751913,10.3461332377325,729,4
1183,3419.65501919889,8633.33161428393,82.899491684207,2270.1551036465,849.557007346234,123.217250494736,57402.935968786,17.7386513343144,738,1
1183,8994.98644450179,2235.45335824264,101.963284162082,3458.5503602855,774.148081283937,129.567460812733,63472.1156164204,18.5093193278962,0,0
1184,1454.28000794845,5120.41887624099,116.64534873547,4509.3581687143,779.054677640501,123.759874914205,57909.6315844785,17.752016430374,731,6
1184,2715.04016065117,8509.68262860735,102.179330795819,4882.97431539545,896.809150500484,126.712977520957,60706.2310909807,12.9043617180705,741,4
1186,2432.11186496258,1380.76430787564,84.5322268187892,2041.95017188006,711.248019845881,95.8312730796573,34722.0688358097,15.9849305834522,0,0
1186,2364.32507689449,2567.2221943825,141.787822551629,3629.96456226407,729.459835184069,130.984273838261,64867.8333067826,34.3934179132145,0,0
1186,8351.78861582096,1228.17611348019,112.748899398453,2305.14594871729,692.910270857594,107.858051100213,43984.1512476679,28.2365368692262,0,0
1188,2458.11398921877,2691.92010666506,171.764158378353,5597.94351657423,736.854219553078,116.714582913897,51504.0431703342,29.1854513186332,0,0
1188,2720.38124128644,3200.8677092457,92.9459079673511,2699.61489520317,854.245472059847,102.119096483555,39428.0234596205,15.569706356924,742,5
1188,6671.0867649587,6790.15333192193,117.234739588292,6841.88512687072,748.056014845756,122.468904834911,56707.7932038323,11.7271202586643,743,6
1189,2765.94198383106,3259.2812290274,101.638603034447,2788.67561559815,801.229553363302,122.607098008004,56835.842871549,21.5745677287751,742,5
1189,6658.67258165247,6781.72579031625,99.8144860469479,7740.71756454632,742.194698509358,128.464509048159,62396.0936855185,7.90945192401981,743,6
1190,4034.84744624109,7429.77602726443,70.0523533151839,1638.51295229186,790.004838861662,132.461017320338,66338.7449413538,18.8576043146574,0,0
1191,689.968864280743,9623.66910298404,91.3018038755056,1821.76974141082,717.122069843173,104.871297335525,41581.9036964136,22.8071570718278,0,0
1192,780.731251320432,8632.15813599506,64.6294199645137,1276.74930974781,727.077879841958,118.798454403453,53359.6115500208,18.4900674460267,0,0
1192,8362.03883941544,1250.0542412579,22.714025423823,793.549374673817,733.485374164643,118.295512240912,52908.7640966866,3.88086300795541,0,0
1193,5272.00107758545,3445.12523185627,68.5519534509162,1437.66578739542,766.626058107231,126.319000184482,60329.321037106,19.6284132047379,0,0
1194,4983.18694680262,6004.55105956706,74.4414214418711,1662.2773558849,710.908965771549,116.225191056861,51073.0290720674,18.4308624140563,0,0
1195,6524.80121843485,6785.87987532177,102.68379513432,2437.18014379249,705.66094512043,89.2114921021321,30090.7273106511,18.3822816422014,0,0
1196,5256.48736317288,2154.99715802284,114.477323076371,3335.72525840679,700.947424777098,106.764360656529,43096.6676032408,19.9434095113552,745,2
1196,6572.09282153826,4320.66734617076,77.7171519807918,1748.579514931,786.804307053203,104.203442399447,41053.9747724558,17.1401116652273,744,1
1197,5304.13307723541,2248.85502565167,146.758475688379,6608.83258596602,709.703056616498,95.4627311390057,34455.518425107,14.8290680850441,745,2
1197,6508.05360816423,4360.70189831255,93.3206485263573,2182.08403562659,774.001976308851,121.567844743049,55876.4122606512,23.0426309622528,744,1
1198,5399.04189146458,2280.10564410511,149.346333725177,4393.03249674863,674.413488508585,123.586695602312,57747.6770960736,29.7653516669277,745,2
1198,6295.08345271342,4360.22915159794,176.925482959578,7093.59362710049,708.47921653227,105.461355065584,42051.139907725,22.1130959445066,744,1
1198,9347.79387863493,7762.54187403037,128.874836639056,2547.83919854711,754.708205269911,119.05661802391,53591.7775060898,36.7992437177505,0,0
1199,1333.63204166059,6307.50938474546,99.7189466105296,2355.86415548821,707.793854278741,124.109819057067,58237.5858126945,24.8686940501191,0,0
1199,2603.03183065236,7045.41622136258,115.693220913736,2557.56399652516,720.990827707828,121.288985753761,55620.3615123517,30.1140881218681,0,0
1199,5444.43744811484,2229.49409413405,113.320043457926,2937.62447646933,722.709714549823,121.054520412268,55405.5284490714,25.1207253097544,745,2
1199,6282.45434401649,4468.81194441026,169.485090077796,8448.65511703454,717.042869691315,139.33103403727,73398.4348185838,22.4828208946558,744,1
1200,3888.85903671997,7365.00022828141,88.8070652335256,1924.69148429938,790.560200171517,118.031681066957,52673.0253888193,22.9742188128177,0,0
1200,5360.99090949562,2245.65978452586,103.233646876113,2268.53575612579,743.907865258869,112.729149863469,48046.6975546634,25.1483240080031,745,2
1200,6389.61464340607,4414.82955200381,86.8852773119845,2607.06008111532,835.263212191286,164.862029419301,102761.955900329,22.6494755771221,744,1
1200,8419.32625086141,1267.0622808145,138.59502707032,3549.9494611209,669.396700642717,86.9353232699398,28574.8280224072,22.3747867884063,0,0
1201,6458.29519857059,4359.14342795909,81.3551393442359,2182.12544820995,780.018683503705,106.398075335737,42801.4638391155,15.3759376984095,744,1
1201,7708.59635004306,8667.76228886867,93.62158705201,2918.71032449216,706.000628001942,117.949949082987,52600.1029278763,16.8511515883004,0,0
1202,6487.98800003018,4435.26718322523,81.0598063683065,2297.46183222968,813.661852808342,125.204779335027,59269.7223499177,17.0316876137314,744,1
1202,8301.55752045519,1176.34287172079,176.891856481957,5446.11450230317,645.374577087162,96.3767145615565,35118.447868388,26.3015035799762,0,0
1203,5063.48044441517,3563.58797020393,134.581028087683,3384.72968323819,675.918064579733,98.4334228848042,36633.3177701454,25.0242264197649,0,0
1203,7864.94461898334,3074.02947544858,88.9977956629432,2248.92437739411,714.376301771952,91.3669126403275,31562.3243476726,15.3478612107938,0,0
1205,1696.75128248837,1080.24450105796,79.3802665755848,1838.18074884247,777.48362108461,104.302835744218,41132.3299128073,17.026156735133,0,0
1206,7665.81298175653,3259.39881659112,62.0541946949751,1693.22802681674,694.774692549209,85.7948996440913,27830.0521176713,9.37982505381379,0,0
1207,2264.09760609151,9092.08957898693,93.1546361377488,2186.10716420714,787.646810451078,117.130583411387,51871.8448575091,22.0896004511138,0,0
1207,8352.91041608119,1271.39366198613,143.79462131395,3462.28343605396,692.064282141331,112.218240549507,47612.1714577114,31.7940107833016,0,0
1209,5335.92225519314,3540.41586595112,257.88823608306,13304.5962012792,616.068005409938,108.007230829885,44105.9053754213,25.6336210445264,0,0
1209,5893.16827960991,8106.00406399825,121.815809607252,3354.23366762335,732.245436420074,97.5190600854694,35955.8940522929,20.5190320660407,746,3
1209,7562.01326476244,4439.37750339471,301.873122099737,23909.5768594648,542.628517865819,109.017895105371,44935.1983957288,19.7489182665721,0,0
1210,1890.57049992221,1253.03700127272,633.308225089741,226201.794570454,8.73729685399907e-06,133.536905113357,67420.7689365001,11.2773096693932,0,0
1210,4214.45323846089,732.494927786236,120.655539720027,4252.59366545837,697.74973096269,80.0906209820092,24252.3820139819,13.1066434715164,747,4
1210,5880.21729818149,8059.7323044282,109.903976148868,3465.67671970405,731.72305287961,115.919613819039,50804.8220618128,19.2057780061838,746,3
1211,1664.3071020118,784.168428832322,146.977441178537,4640.02837114181,764.760019294337,100.0191697772,37823.139029594,22.1330852186224,0,0
1211,4177.74246259529,753.729532093774,108.55645864976,10445.8861888269,731.752118531061,128.26599608282,62203.4044608748,6.93211090993153,747,4
1211,7631.11137568662,448.539673222759,293.02813978623,19768.11420497,588.920331895385,126.507807212733,60509.8023922018,26.0730572014441,0,0
1212,1240.24880160236,7242.50501076434,92.8568751867773,2352.3942098237,836.204767485869,101.003976993329,38571.6331060942,17.6250250867115,0,0
1212,2365.65814536952,585.295760986908,93.577196492468,5760.63891189801,890.015658511638,152.482013612703,87907.9829702039,11.0387896188105,0,0
1212,3333.96671726117,6984.66649800359,82.8113291495406,1689.12144070715,804.920965034233,119.602766439343,54084.5884174719,23.0656377423936,0,0
1212,4181.9351628088,749.229548862358,92.1883492974314,9348.15577838465,748.503803142073,129.344883936851,63254.2323460955,5.65147953612656,747,4
1213,4203.77868847592,741.626151559088,97.3288615349651,7817.3963962767,764.232149580519,113.852769014802,49009.2745065244,6.62622363790043,747,4
1213,5768.32107453839,708.305504215991,110.217752188226,9638.34210599181,773.650237654641,119.29436747858,53806.0308263606,7.2058862931067,0,0
1213,6185.07795896141,4374.28794507281,184.295305723659,5595.43607037133,724.026362135255,108.893241556157,44832.4972819266,31.3610880299412,749,6
1213,9093.47168603759,4559.36366789908,170.088911720253,12362.4419030576,673.042256098649,119.472834730787,53967.1414891632,13.3140687596322,748,5
1213,9754.14059744688,9572.67812250359,174.638278004212,5893.19995653021,669.991917534174,112.069318452828,47485.8854002877,27.5272286449208,0,0
1214,2169.66840052355,1983.11211768272,162.064344418811,7369.02582901624,869.358359544034,120.098434257914,54533.8010531579,20.3358916007031,0,0
1214,4200.50850823659,738.023380887598,90.1486194438789,8318.75041332325,746.663630467531,129.220452925893,63132.5885237422,6.06097990648394,747,4
1214,4218.0601334913,7251.65729425045,90.4895781296838,1876.97958523982,730.11582808888,96.1913260040407,34983.4713520345,19.9687633884397,0,0
1214,6357.13520554652,4373.11409214248,62.2247079496742,1931.86777352397,807.526676121194,110.968002054286,46557.1741386453,10.6363053793427,749,6
1214,7151.03217307142,403.55052054914,126.495754238982,3947.37029642726,672.543208876334,95.1108025600617,34201.9423933127,18.3515329158956,0,0
1214,9188.02758830148,4500.75153923711,116.822108318175,8970.80552052089,713.176683767523,144.247588686011,78669.8283367823,10.4566850446753,748,5
1215,1653.51453693508,1641.04337586969,353.889822121516,35376.9499809597,737.700996236562,135.421676768343,69337.3839813839,22.7519857203367,0,0
1215,1629.92693033925,1707.4954394648,392.185834639991,51944.0909353355,656.670729527033,138.882979358836,72927.1308506246,19.5260378389794,0,0
1215,1594.73732075687,1611.9676957418,636.218463581949,284297.735603107,2.76248855746555e-05,128.501662470582,62432.4238625394,8.73497740023701,750,1
1215,2514.95650955328,7128.64734990558,53.5576213014794,1328.40951596409,707.216132330182,95.7577056759049,34668.7786743324,9.92445030582108,751,2
1215,4189.42619276207,742.244258278936,101.966245971378,10871.6947549956,727.470763456288,139.745884294467,73836.1648676606,6.40268457862268,747,4
1215,6154.74007494161,5240.00022885882,105.202246444217,4234.27151123193,835.755144881301,120.829529703014,55199.7675281195,15.0314288612668,752,3
1215,9142.5656016756,4421.55512503275,128.748155745123,10736.5954190109,729.929234211627,132.963087549504,66842.5887258863,9.79233084949544,748,5
1216,1463.44853253232,1403.8770272301,235.580512337731,18451.5293660526,803.243262313932,131.162924441486,65044.9015940113,18.7400583657552,750,1
1216,2519.50817987103,7072.83567684391,34.4294778637715,1034.25424134984,784.337017889892,122.3419836264,56590.3153507109,6.78458152816035,751,2
1216,4176.79813644794,728.250050466626,107.61541932078,9145.13594602941,749.903722684631,94.5579946569209,33805.5172635167,5.78290171905419,747,4
1216,6259.74063910401,4396.65594376955,208.263436477875,9377.47403466089,734.443067956293,119.952695281613,54401.5282531764,26.3299094403837,749,6
1216,6201.07400434372,5265.02278508746,215.583927213001,9031.58302119435,668.892083623549,110.481478518838,46149.8223526041,26.9863032035025,752,3
1216,7063.19314682902,1005.35111499138,114.75263892495,4610.87207346666,737.00668322386,116.880837113898,51650.8776343259,15.8835891118768,0,0
1216,8386.37496047263,1252.25491812621,74.1678408334805,1674.56798162394,711.832998072062,112.210806030676,47605.8630036357,17.543110658308,0,0
1216,9117.89268311038,4388.18350244619,108.204214537027,9493.01448029577,788.398558380619,119.319056943454,53828.3047950549,7.05502096177554,748,5
1217,1229.05205036309,1348.58153579204,88.6162728946566,5608.28739334412,887.898808091362,119.002717274736,53543.2630670251,7.97956285839518,0,0
1217,1683.2985456576,1385.64131034871,570.265460098583,193939.494314508,5.5322801572036e-06,132.573188140083,66451.1477505989,10.5934220419153,750,1
1217,4201.20774333893,734.12730609414,96.5327356664866,7910.63941732082,735.33600280863,96.332910156729,35086.5315882708,5.48637774332491,747,4
1217,6190.51214723363,4337.35064547317,145.085798585526,3977.28961472388,715.64232606592,119.8423023179,54301.4424242419,30.0896187148134,749,6
1217,9064.36857324305,2549.16421022882,101.563794552584,2424.34733048123,682.842848118735,127.163322599287,61138.504638121,25.6798541053815,0,0
1217,9319.49361233937,4416.77291326248,108.11178186942,11055.5384816408,720.826141567682,125.841759554453,59874.3266929231,6.3823309384554,748,5
1218,1565.90291729453,932.13730620964,118.672965722367,9304.82174621008,848.181790369797,131.559894079604,65439.2191961108,9.50276030924289,0,0
1218,2480.02438494803,7067.36531374621,284.194635538045,21288.2213164257,481.437741084664,111.153145006497,46712.6589967185,20.0407149781249,0,0
1218,4210.19615784144,755.899247442591,92.9191137665381,8783.64119955304,756.646003128531,109.716673451362,45513.0920700945,5.2063225407224,747,4
1218,9231.55365390105,4490.08603132255,118.074494230565,12552.7885658776,734.467628494786,139.248003186446,73310.9809871341,7.39491487393835,748,5
1219,1889.84035129529,2214.09165284094,60.088085176603,1786.53765331222,869.050253155301,121.590696951471,55897.4214253145,11.7309333335408,0,0
1219,2304.72397975146,2913.70333113926,120.239377180722,16027.3609652617,914.85574095916,179.442804564256,121742.768951983,7.71794046169174,0,0
1219,4217.6704441439,783.928696776117,96.343205341469,7986.73533555259,755.285417446221,128.005819195021,61951.3115675186,7.12619264671787,747,4
1219,7656.92730585696,336.772443393483,85.7365686604571,2438.04188385305,771.268297184344,112.730441921197,48047.7989391724,16.1802083131212,753,4
1219,8352.6655673507,1272.53214882921,146.499446847705,3622.46914988338,684.071989720649,107.366750871558,43584.3626885069,30.1876653953727,0,0
1219,9038.78744021722,4278.90767173138,143.160140188836,11807.7422798515,771.277088140359,150.430507134535,85558.4518943672,12.42214516878,748,5
1220,2190.15712118433,2368.32422349389,98.7871924363496,5608.18455037331,1111.72639838538,243.05326338773,223354.132201222,20.0505844102232,754,5
1220,2256.90037155422,2531.64872466075,330.301234603837,53747.2114209966,677.878554153725,234.561484337865,208019.707315149,22.5636926701645,0,0
1220,4205.48329693324,758.750171883464,94.53697416375,9176.71398891262,742.535686156107,132.028508626123,65906.2366830183,6.16915001659269,747,4
1220,6591.80478680077,7911.29846926786,85.659371676451,1859.79436240521,731.639141304512,118.73604034538,53303.5583771671,22.255668664164,0,0
1220,7566.46387376236,324.818675258345,60.1397177577982,1608.95832938838,791.049831144398,118.282047123609,52896.719978073,12.6871027386768,753,4
1220,8903.34627036939,4279.92130511043,114.988799578487,7019.96301896048,768.231722454159,103.951492335477,40855.6886719467,9.36848446746249,748,5
1221,2098.06162551869,2183.42896572596,130.01466020853,9629.64875782899,1059.68368013535,158.686332630676,95207.2729229977,13.244432856567,754,5
1221,2830.60259564022,1282.86179751967,106.438376760094,15054.7417237633,822.648457580624,119.03228782915,53569.8759071908,4.33153869829822,0,0
1221,4209.16513073776,805.567744921965,85.200669406424,2406.68111674584,704.388123810791,99.2906236480864,37274.1334319211,14.2838285597835,747,4
1221,8850.94755895559,4296.23782720507,124.169565989996,9076.02434350303,703.767401968277,125.619081482538,59662.6179011396,10.1815085497446,748,5
1222,1959.76466917822,6023.44021465449,104.312687064736,34169.9838597884,957.477720814802,148.573987706229,83459.665225602,2.31360906170045,755,6
1222,5831.42403852589,345.500204590755,143.905701969298,4020.59707829482,707.875181055259,96.0020204299219,34845.9111780037,23.5010319937632,0,0
1222,7521.09498398092,382.176636854425,124.694840167984,4255.4705316838,748.84559083395,141.2735961834,75459.3533995918,24.492396256488,753,4
1222,8949.60827474175,4394.04642731813,117.72269831912,11059.9902777782,737.555434757537,136.544488323833,70491.9342389815,8.17420169040536,748,5
1222,8969.56613455889,8629.62113269994,65.1277980960805,1442.89560116367,858.357233576288,122.61754405795,56845.5280423891,17.1525803959504,0,0
1223,1910.1665250376,6044.2232359299,103.282325630017,42070.0888342225,1013.06951381734,172.460004446204,112452.176219212,2.13378541438925,755,6
1223,6474.65769194079,7993.65553709595,143.105174801444,4160.89197191042,725.021973927485,120.697341029755,55079.0554360693,28.1868974274485,0,0
1223,7486.4537714079,332.196801492598,117.036638612879,3850.97072252215,763.104745544141,115.062444591361,50056.2454947266,19.4541589768969,753,4
1223,8854.68537331764,4442.60283308777,129.956861275691,8679.9771508032,800.166740418284,170.315770317115,109673.273104209,15.738256516854,748,5
1224,1246.27401027648,4735.07215742149,172.542525713988,7041.8217356783,763.803123961349,127.384372937671,61351.2457536619,25.5559608890148,0,0
1224,1855.46759366938,6084.52913085604,114.663642911457,31695.9841003309,931.183057564747,154.112496846865,89798.0264302247,3.09603712468789,755,6
1224,2809.76930184941,4609.13942269752,495.444916991026,123443.086179987,150.267655706124,108.827401111185,44778.2992592117,10.3317827749439,0,0
1224,7518.43889693548,384.498325238626,103.671910399661,2454.45863407402,722.576158859914,97.5983126709737,36014.3596585522,20.3300485068546,753,4
1224,9051.70288994604,4401.88222028958,131.818859098607,9905.26931923621,685.824194848929,111.684391623278,47160.2440837714,9.36529412205335,748,5
1224,9106.46686843336,7041.81281657609,66.067756672571,1348.98633463976,696.437055899575,109.201253016105,45086.4791168275,16.8285846038381,0,0
1225,1801.60080958556,6078.70732477774,111.377644385553,27250.4263441087,920.190168782929,172.771089734976,112858.227080453,3.78493705165787,755,6
1225,6980.97333403479,2758.9462957531,168.659091957115,7396.15937955469,705.753758910809,105.783903461148,42308.7559677774,19.3448071856089,0,0
1225,8908.72415245014,4218.57374332888,97.5041179995229,3536.87112610213,717.44809774542,126.123262727278,60142.4994326952,16.1255959925208,748,5
1226,1816.40071868114,6059.65758536885,118.291327603753,25094.0522180053,911.124913599538,161.571355318827,98700.604947562,4.33026669325734,755,6
1226,9028.85894431566,2731.9878907957,100.680284457558,2357.68936668454,700.796563152215,100.316294768805,38048.1937354123,20.512809530667,0,0
1227,1765.60482724217,6076.52429011145,114.925607236693,28445.5263961096,910.70948348336,184.847611028355,129186.985018741,4.12005852149199,755,6
1227,2675.85995706414,4747.78446150958,108.293566596817,3237.46620030665,781.737804382882,102.993977129053,40106.4974499063,17.7556707006631,0,0
1227,3196.04916007096,9697.5804800151,82.9212752151941,1808.50031175076,796.382971184888,116.011590830315,50885.4761683676,20.9639788019697,0,0
1227,6246.83607960168,4293.84026539364,103.026788389175,2745.78050502094,787.309307535414,97.4144913284735,35878.8250708702,17.9280470388445,756,1
1227,6631.62469085364,6684.24812345619,101.201513611696,4434.57598457144,696.08101206509,128.649252624342,62575.6853478819,14.1415703597977,0,0
1228,1738.65960100571,6107.36187342201,105.91712383472,19196.840301624,937.310061865149,166.98897369596,105430.597952582,4.68343929738857,755,6
1228,6170.89900885183,4319.18206512682,38.0464669316796,1528.78431204036,814.726850774685,116.858524900058,51631.1595099584,5.37999909595875,756,1
1229,1150.80130768414,8225.47739187698,70.9135792096907,1827.43984146188,737.214907232639,113.799872972457,48963.7457131253,14.9203532267921,0,0
1229,1716.04276148251,6160.87939255847,118.79780656271,15324.6686181945,954.996708637707,167.978905481773,106684.314993208,7.3831583744216,755,6
1230,1055.38051533955,8725.72665616434,205.207880961117,7959.32905084274,678.098068659696,127.396994252906,61363.403787759,31.9622613828663,0,0
1230,1680.15398001952,6152.76441830142,132.142964166019,19482.5186305646,899.41816127289,129.802556734402,63702.6607287778,5.58740468608371,755,6
1230,1938.09483731498,4942.50388053509,52.5331432617546,1264.71335651447,796.458927084182,135.195242572593,69105.7042514554,14.0567782874866,0,0
1230,5297.4025254726,3579.60393856847,94.2705265668024,2957.94746364423,741.804500517001,126.411130508915,60417.355102593,18.0544586536821,0,0
1230,9746.36540373972,9516.25662847692,160.807671157276,4752.30323209716,698.472255424267,109.399071406337,45249.9756484475,28.253762310481,757,2
1231,1658.65729414662,6124.57458125273,116.611992973218,16079.0617615121,882.567233662818,171.973950513499,111819.208573076,6.94403444005164,755,6
1231,5428.66297685335,2235.36257020559,108.062256802266,2274.87078721623,660.598614464794,101.042379924157,38600.969482742,24.6434041994344,0,0
1231,9701.7522348252,9551.85049140731,133.787700345538,3799.9417407548,706.892931110021,118.390638526639,52993.8905282823,26.4684616550874,757,2
1232,1657.81177977178,6169.3865869582,106.640763822678,12789.3004029568,861.52462569169,114.835126250187,49858.6577796237,4.9279830672307,755,6
1232,2251.91482783324,1723.3144231817,172.417410440305,5062.20600969341,796.276410220645,111.130672690019,46693.7727063977,30.9632665959885,0,0
1232,9246.75253211347,3422.24212081688,103.087696585911,3894.92214698129,692.748802481134,90.0898791352877,30686.198287649,11.7523160833933,0,0
1233,417.574993274188,4046.63787929104,133.020354977507,4415.49040863016,721.746320673695,138.976489438324,73025.3683046422,26.4197855923514,0,0
1233,1675.6512538061,6197.10100496807,94.1738341879844,9043.90359809536,929.126694687459,110.158071257782,45880.0333718013,5.21401279073215,755,6
1233,5242.86258509023,3550.25974961828,67.9222606503434,1323.43598642029,808.48498264208,108.42545931597,44448.1428368884,17.9927597778781,0,0
1233,6298.27824435001,4218.58088689586,83.7283391815965,2482.39176084834,752.361195750938,119.944770371098,54394.3402028854,16.1198797062379,0,0
1234,1092.82363558564,8261.65495260455,82.9463732239505,1986.32744344723,796.501841401609,112.110139986873,47520.4854094083,18.4723296364864,759,4
1234,9292.72683469451,3417.66963708706,76.3335204090748,2215.05769382793,765.23580478453,123.803869430379,57950.8106644119,15.5013906261758,758,3
1235,1118.02085699709,8250.66296171091,121.56081819944,2420.8715770095,774.168439613278,116.732104623324,51519.5083531892,33.7953882179357,759,4
1235,9166.71980131236,3316.98946271637,105.082934848407,6115.61389116215,727.18845865179,113.200462556882,48449.2971783593,9.76767121336433,758,3
1236,919.200953759137,5560.44577487007,67.9635255581631,1747.61141246433,889.975192250762,109.384071991975,45237.5682926028,13.7891067671641,0,0
1236,4045.79708105075,9770.2011447958,38.7832174023073,1412.1292694443,749.515729193061,130.715759261144,64602.1509445717,6.71493380408933,0,0
1236,9207.97919638124,3222.56619057591,64.9057639246862,1952.48635274248,703.883958862505,113.820590861734,48981.5754862347,11.7278227135858,758,3
1237,1995.25599560306,6290.35975608723,60.8638926158266,1293.25162362308,910.70915103388,118.321562678484,52932.0692545715,16.1408388873184,0,0
1237,9209.13583442417,3149.54244278666,102.047313927763,3136.93042979762,772.420382762061,129.899932560704,63798.2740342976,20.4833960252064,758,3
1238,1417.14570714808,6593.32847700737,83.4361715342443,2446.29888031665,908.85233678205,124.188955371646,58311.8777153352,16.8109108254216,0,0
1238,1532.52648613088,6101.7749045089,114.326941356808,4915.61025815097,809.763833645291,136.650386321553,70601.3175999253,17.2675151000188,0,0
1238,5640.3252947949,3339.49861321909,125.38852063342,3159.88583619965,667.650494848314,115.760130759755,50665.1223613053,27.3372298590218,0,0
1238,7701.72795542187,5773.33882564889,112.421971492272,2098.37316145709,727.296335764565,94.3424958713289,33651.6064713934,26.99463661396,0,0
1239,1097.18594763857,8227.05705137951,101.419521427067,1985.96489709854,726.422999156098,109.763034665203,45551.564830128,26.9918404191963,0,0
1239,2303.05831538901,4282.41344917499,104.580542735498,3464.31878504199,952.795291255833,154.654733906658,90431.0377521006,23.1660742307647,0,0
1239,6208.42035440138,4326.31947635924,157.310859490144,5140.2676179403,698.175011390074,126.009666492229,60034.2103874672,28.7781996789888,0,0
1239,7843.47095333215,2880.77813188025,99.0465543628971,2267.69195972684,735.259591945374,101.184041607395,38709.282714874,20.8165438235866,760,5
1239,8991.53603105654,3278.66190964271,106.730295480479,5536.85934965143,725.44783966953,131.034725745443,64917.8139049382,12.8370805010958,758,3
1240,7680.0779954032,2749.27104391657,177.303107499002,5162.43630816369,684.767320080264,104.261280640054,41099.5615273537,30.1314567934782,760,5
1240,8933.18599353378,3455.80233443855,101.346214381923,5249.88198905841,748.992054324743,98.5784405421791,36741.3378122487,9.23768029665023,758,3
1241,1760.46402875979,1484.13091690926,92.7995497851946,3085.34438239034,731.555639734795,109.949398075441,45706.3762901686,14.6204826690104,0,0
1242,9108.12076692021,3637.60606833475,170.356595829641,6940.32421857972,652.012907280368,98.8057971761844,36911.0102026041,19.6505926731785,758,3
1243,1860.517672344,6576.5850433915,172.684215435773,5976.60972835649,662.247954969214,112.958793924,48242.6517949872,26.7517126005717,761,6
1243,6243.76143263446,4334.37633604198,530.258129054187,151370.712490992,2.49538770623522e-05,129.94195553929,63839.5623822753,11.4968755311559,762,1
1243,8990.49373446971,3744.98217577178,116.62682199545,7350.13415285863,691.575021903625,111.748320906189,47214.2495404792,9.88100191599109,758,3
1244,1281.24240570522,3898.49623763418,115.418637838406,6045.36587979705,848.047788744321,138.765942892479,72804.2714841897,14.5432419081968,0,0
1244,1832.33947220915,6560.82871954415,146.244663475365,4325.59855632275,727.574934504103,120.358395254465,54770.1405943882,28.2367312875666,761,6
1244,6254.89788629518,4285.95942818647,173.933356301033,5013.25129584795,720.698281538972,119.46623133155,53961.1760030561,34.1872735244282,762,1
1244,7906.67047100349,2798.6411802235,69.9965238640133,1661.98485519202,716.13112878263,89.1334225026863,30038.085134798,12.5678885651756,763,2
1244,9127.45196602222,3857.39972516919,103.109555781882,7250.270769552,721.558196333242,158.419627904223,94887.5113240977,11.0590575660519,758,3
1245,452.702006949707,2915.70097565453,86.5755556432088,4062.84622323328,847.138203662386,141.34624089552,75536.9776968083,12.416563275501,764,3
1245,782.574273569147,4424.29037122555,96.5200457646185,5009.56824757795,925.781049586956,144.387144751566,78822.1242983155,12.7795530295999,765,4
1245,1333.11240946137,4548.16587872854,249.050915765563,20729.893486627,711.126179136854,141.171542475592,75350.3715927434,20.0533416259708,0,0
1245,1866.23792561061,6589.47443532381,119.704778017845,2967.00455079434,790.594625290905,110.447170123244,46121.1645079788,25.3292227770288,761,6
1245,7918.76951645473,2835.12973270225,57.4059975747626,1146.14043118329,788.446130093443,97.2892392933474,35786.6209900961,13.3686821142032,763,2
1245,9149.38918559264,3776.23867552521,125.772398785479,9146.78760009363,682.878527903258,143.775670146098,78155.9199825167,11.8374711684515,758,3
1246,469.012722460685,2882.49993874174,102.070035173758,5300.07502593181,812.932329616604,130.706591784441,64593.0897885278,12.2392280523724,764,3
